Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
Male,69,1,3.0,1,1-2 Year,No,44454.0,124.0,228,0
Male,45,1,28.0,0,1-2 Year,Yes,51970.0,26.0,94,1
Male,51,1,28.0,1,1-2 Year,No,65685.0,24.0,66,0
Male,23,1,2.0,0,< 1 Year,Yes,31275.0,152.0,143,0
Female,25,1,35.0,1,< 1 Year,No,28486.0,152.0,157,0
Female,20,1,16.0,0,< 1 Year,Yes,34148.0,160.0,239,0
Male,21,1,8.0,0,< 1 Year,Yes,34889.0,152.0,131,1
Female,23,1,10.0,1,< 1 Year,No,23918.0,152.0,15,0
Female,75,1,39.0,1,1-2 Year,No,29306.0,124.0,116,0
Male,44,1,30.0,0,1-2 Year,Yes,29200.0,26.0,61,1
Female,23,1,41.0,1,< 1 Year,Yes,45290.0,152.0,201,0
Male,43,1,24.0,0,1-2 Year,Yes,30665.0,154.0,237,1
Male,72,1,41.0,0,> 2 Years,Yes,20462.0,124.0,247,0
Male,31,1,43.0,1,< 1 Year,No,25964.0,152.0,84,0
Male,41,1,41.0,0,1-2 Year,Yes,26121.0,124.0,250,0
Male,41,1,43.0,0,1-2 Year,Yes,77341.0,124.0,275,0
Male,80,1,15.0,0,1-2 Year,Yes,46575.0,14.0,59,0
Female,27,1,32.0,1,< 1 Year,No,10004.0,152.0,193,0
Male,27,1,35.0,0,< 1 Year,No,2630.0,152.0,64,0
Female,31,1,46.0,1,< 1 Year,No,29057.0,152.0,134,0
Male,34,1,23.0,1,1-2 Year,No,32381.0,152.0,191,0
Female,27,1,28.0,1,< 1 Year,No,22896.0,152.0,22,0
Male,51,1,28.0,0,1-2 Year,Yes,54378.0,26.0,204,1
Female,47,1,8.0,0,1-2 Year,Yes,31423.0,26.0,132,0
Female,70,1,47.0,0,1-2 Year,Yes,34250.0,124.0,42,0
Male,23,1,36.0,0,< 1 Year,Yes,34064.0,152.0,205,0
Male,47,1,35.0,0,1-2 Year,Yes,36738.0,26.0,195,1
Female,22,1,37.0,0,< 1 Year,Yes,37153.0,152.0,43,0
Female,23,1,28.0,0,< 1 Year,Yes,28311.0,124.0,268,0
Female,48,1,20.0,1,1-2 Year,No,2630.0,26.0,125,0
Female,62,1,45.0,0,1-2 Year,Yes,25328.0,124.0,295,0
Male,59,1,35.0,0,1-2 Year,Yes,39252.0,26.0,40,1
Male,21,1,12.0,0,< 1 Year,Yes,26856.0,152.0,244,0
Male,24,1,50.0,1,< 1 Year,No,38306.0,152.0,240,0
Female,36,1,26.0,0,1-2 Year,Yes,40386.0,152.0,109,0
Female,43,1,28.0,0,1-2 Year,Yes,41235.0,26.0,152,0
Female,42,1,8.0,0,1-2 Year,Yes,26031.0,124.0,178,1
Female,22,1,15.0,0,< 1 Year,No,49701.0,152.0,167,0
Female,42,1,20.0,0,1-2 Year,Yes,2630.0,26.0,106,0
Male,73,1,33.0,1,1-2 Year,No,40742.0,124.0,225,0
Female,40,1,33.0,1,1-2 Year,No,2630.0,124.0,139,0
Female,59,1,2.0,0,1-2 Year,Yes,35989.0,26.0,174,0
Male,22,1,32.0,0,< 1 Year,No,2630.0,152.0,263,0
Female,55,1,15.0,1,1-2 Year,No,37647.0,14.0,280,0
Female,70,1,28.0,0,1-2 Year,Yes,37281.0,124.0,162,0
Male,31,1,23.0,1,< 1 Year,No,20576.0,152.0,148,0
Female,64,1,3.0,1,1-2 Year,No,36304.0,26.0,29,0
Female,20,1,50.0,0,< 1 Year,Yes,18300.0,160.0,189,0
Male,45,1,43.0,0,1-2 Year,Yes,2630.0,26.0,45,1
Male,22,1,49.0,1,< 1 Year,No,2630.0,152.0,12,0
Female,49,1,9.0,0,> 2 Years,Yes,33003.0,26.0,104,1
Female,25,1,15.0,0,< 1 Year,Yes,26866.0,152.0,141,0
Male,47,1,41.0,0,1-2 Year,Yes,30824.0,26.0,94,1
Female,20,1,50.0,0,< 1 Year,Yes,30852.0,160.0,79,0
Male,46,1,8.0,1,1-2 Year,No,33488.0,124.0,143,0
Male,66,1,28.0,1,1-2 Year,No,29885.0,26.0,67,0
Female,69,1,11.0,0,1-2 Year,Yes,22398.0,26.0,45,0
Female,25,1,30.0,1,< 1 Year,No,16009.0,152.0,101,0
Male,24,1,28.0,1,< 1 Year,No,50552.0,152.0,16,0
Male,66,0,28.0,0,> 2 Years,Yes,45402.0,122.0,236,1
Female,22,1,15.0,0,< 1 Year,Yes,42130.0,152.0,267,0
Male,23,1,43.0,1,< 1 Year,No,27096.0,152.0,286,0
Male,57,1,28.0,0,1-2 Year,Yes,47774.0,26.0,20,0
Female,39,1,1.0,0,1-2 Year,Yes,2630.0,124.0,61,0
Male,48,1,28.0,0,> 2 Years,Yes,36455.0,26.0,296,1
Male,54,1,45.0,0,1-2 Year,Yes,25577.0,154.0,148,0
Female,53,1,28.0,0,> 2 Years,Yes,43575.0,124.0,34,0
Male,47,1,28.0,0,1-2 Year,Yes,2630.0,26.0,18,0
Male,43,1,39.0,0,1-2 Year,Yes,2630.0,124.0,156,0
Female,26,1,45.0,1,< 1 Year,No,2630.0,160.0,25,0
Male,21,1,25.0,0,< 1 Year,No,35367.0,152.0,51,0
Female,23,1,35.0,1,< 1 Year,No,33697.0,160.0,30,0
Male,48,1,28.0,0,1-2 Year,No,38203.0,26.0,19,0
Female,29,1,41.0,1,< 1 Year,No,31648.0,152.0,50,0
Male,47,1,46.0,0,1-2 Year,Yes,2630.0,95.0,120,0
Male,52,1,2.0,0,1-2 Year,Yes,41746.0,124.0,216,1
Male,23,1,8.0,0,< 1 Year,Yes,49170.0,152.0,128,0
Male,24,1,7.0,1,< 1 Year,No,44377.0,152.0,30,0
Male,45,1,28.0,1,1-2 Year,No,73590.0,26.0,14,0
Male,79,1,46.0,0,1-2 Year,No,18213.0,26.0,20,0
Female,33,1,46.0,0,< 1 Year,Yes,2630.0,26.0,31,1
Female,24,1,41.0,1,< 1 Year,No,41136.0,152.0,252,0
Male,40,1,41.0,0,1-2 Year,Yes,28910.0,124.0,276,0
Male,22,1,47.0,0,< 1 Year,Yes,29258.0,152.0,155,0
Male,47,1,28.0,0,1-2 Year,Yes,34983.0,124.0,86,0
Male,27,1,8.0,1,< 1 Year,No,26769.0,152.0,288,0
Male,44,1,28.0,0,1-2 Year,Yes,40263.0,122.0,16,1
Male,49,1,41.0,0,> 2 Years,Yes,41197.0,26.0,26,0
Male,54,1,15.0,0,1-2 Year,Yes,27738.0,26.0,294,0
Male,25,1,37.0,1,< 1 Year,No,40957.0,151.0,20,0
Male,44,1,28.0,0,> 2 Years,Yes,37701.0,26.0,22,0
Male,24,1,28.0,1,< 1 Year,No,59213.0,152.0,229,0
Male,28,1,37.0,1,< 1 Year,No,2630.0,152.0,180,0
Male,20,1,28.0,0,1-2 Year,Yes,37726.0,158.0,101,0
Male,51,1,28.0,1,1-2 Year,No,34325.0,26.0,87,0
Female,25,1,37.0,0,< 1 Year,Yes,39110.0,152.0,273,1
Male,23,1,15.0,1,< 1 Year,No,54105.0,152.0,193,0
Female,25,1,13.0,1,< 1 Year,No,25054.0,152.0,261,0
Female,21,1,41.0,1,< 1 Year,No,34253.0,160.0,286,0
Female,36,1,10.0,0,1-2 Year,Yes,2630.0,124.0,67,1
Female,48,1,28.0,0,1-2 Year,Yes,43582.0,26.0,95,1
Male,55,1,28.0,0,1-2 Year,Yes,27012.0,124.0,98,0
Male,65,1,46.0,0,1-2 Year,Yes,41191.0,8.0,275,0
Female,46,1,40.0,0,1-2 Year,Yes,2630.0,26.0,221,0
Male,57,1,27.0,0,1-2 Year,Yes,2630.0,157.0,232,1
Male,47,1,8.0,0,1-2 Year,Yes,2630.0,124.0,272,0
Male,64,1,8.0,0,< 1 Year,No,2630.0,1.0,99,0
Male,41,1,46.0,0,1-2 Year,No,27062.0,157.0,120,0
Male,22,1,15.0,0,< 1 Year,No,27797.0,152.0,85,0
Female,23,1,39.0,1,< 1 Year,No,38413.0,152.0,256,0
Female,37,1,21.0,1,1-2 Year,No,25654.0,26.0,197,0
Male,52,1,28.0,0,1-2 Year,Yes,48700.0,26.0,191,1
Female,55,1,28.0,0,1-2 Year,Yes,26310.0,26.0,109,0
Female,56,1,28.0,0,1-2 Year,Yes,39344.0,26.0,224,0
Male,27,1,49.0,1,< 1 Year,No,2630.0,151.0,257,0
Male,22,1,45.0,0,< 1 Year,Yes,21731.0,152.0,221,0
Male,52,1,4.0,0,1-2 Year,Yes,27958.0,122.0,36,0
Male,67,1,28.0,0,> 2 Years,Yes,48843.0,124.0,260,0
Male,22,1,32.0,1,< 1 Year,No,30091.0,152.0,170,0
Female,22,1,15.0,0,< 1 Year,Yes,35578.0,152.0,207,0
Male,48,1,8.0,0,1-2 Year,Yes,36924.0,26.0,127,0
Female,42,1,28.0,0,1-2 Year,Yes,27345.0,26.0,156,1
Male,55,1,28.0,0,1-2 Year,Yes,45855.0,26.0,149,1
Female,25,1,31.0,1,< 1 Year,No,2630.0,152.0,200,0
Male,24,1,37.0,1,< 1 Year,No,2630.0,160.0,19,0
Female,22,1,10.0,0,< 1 Year,Yes,25585.0,152.0,239,0
Female,22,1,46.0,1,< 1 Year,No,26384.0,152.0,81,0
Female,74,1,28.0,0,> 2 Years,Yes,38136.0,26.0,42,0
Female,51,1,35.0,1,1-2 Year,No,26440.0,116.0,228,0
Female,45,1,18.0,0,1-2 Year,Yes,53488.0,124.0,154,0
Female,23,1,11.0,1,< 1 Year,No,37567.0,152.0,70,0
Female,22,1,5.0,0,< 1 Year,Yes,27084.0,152.0,202,0
Male,51,1,7.0,0,1-2 Year,Yes,2630.0,124.0,219,0
Male,47,1,28.0,0,1-2 Year,Yes,2630.0,26.0,63,0
Female,27,1,7.0,0,< 1 Year,Yes,42956.0,152.0,169,0
Male,23,1,8.0,0,< 1 Year,No,2630.0,152.0,122,0
Male,62,1,28.0,0,1-2 Year,Yes,41772.0,26.0,31,0
Male,63,1,28.0,0,1-2 Year,Yes,48493.0,122.0,128,0
Female,34,1,28.0,0,1-2 Year,No,37871.0,122.0,206,0
Female,23,1,8.0,1,< 1 Year,No,52176.0,26.0,154,0
Male,49,1,47.0,0,> 2 Years,Yes,31565.0,124.0,240,0
Male,47,1,28.0,0,> 2 Years,Yes,66378.0,124.0,288,0
Female,26,1,8.0,1,< 1 Year,No,76598.0,152.0,278,0
Female,50,1,48.0,0,1-2 Year,Yes,2630.0,26.0,68,0
Female,34,1,13.0,0,1-2 Year,Yes,2630.0,152.0,191,0
Female,23,1,28.0,1,< 1 Year,Yes,47514.0,152.0,52,0
Female,24,1,50.0,1,< 1 Year,No,45607.0,152.0,146,0
Male,21,1,33.0,1,< 1 Year,No,33966.0,152.0,38,0
Female,41,1,28.0,0,1-2 Year,Yes,38995.0,124.0,240,0
Male,51,1,22.0,1,1-2 Year,Yes,37211.0,124.0,79,0
Male,28,1,32.0,1,< 1 Year,No,36254.0,151.0,12,0
Male,22,1,15.0,1,< 1 Year,No,36552.0,152.0,150,0
Male,27,1,6.0,1,< 1 Year,No,27240.0,152.0,61,0
Male,24,1,28.0,1,< 1 Year,No,36033.0,152.0,87,0
Female,21,1,15.0,1,< 1 Year,No,33986.0,152.0,248,0
Female,24,1,8.0,0,< 1 Year,Yes,36418.0,152.0,120,0
Male,28,1,50.0,1,< 1 Year,No,36863.0,152.0,57,0
Male,46,1,28.0,0,1-2 Year,Yes,63731.0,124.0,140,0
Male,48,1,28.0,0,1-2 Year,Yes,47122.0,26.0,256,0
Male,39,1,30.0,0,1-2 Year,Yes,26461.0,124.0,190,0
Male,76,1,8.0,0,1-2 Year,Yes,25523.0,26.0,122,0
Female,36,1,11.0,0,1-2 Year,Yes,32199.0,26.0,115,0
Male,24,1,8.0,1,< 1 Year,No,37444.0,152.0,247,0
Female,24,1,37.0,0,< 1 Year,Yes,21611.0,152.0,107,1
Male,74,1,28.0,0,1-2 Year,Yes,56172.0,26.0,209,0
Female,51,1,29.0,0,1-2 Year,No,32882.0,26.0,253,0
Male,45,1,28.0,0,1-2 Year,Yes,24527.0,124.0,19,0
Male,58,1,8.0,0,1-2 Year,Yes,33848.0,26.0,203,0
Female,35,1,28.0,0,1-2 Year,Yes,36568.0,124.0,76,1
Male,43,1,8.0,0,1-2 Year,Yes,53342.0,124.0,194,0
Male,32,1,24.0,0,1-2 Year,Yes,2630.0,155.0,155,0
Male,57,1,28.0,1,1-2 Year,No,30560.0,124.0,202,0
Female,54,1,28.0,1,1-2 Year,No,52802.0,26.0,141,0
Male,34,1,5.0,0,1-2 Year,No,30211.0,124.0,298,0
Female,39,1,28.0,0,1-2 Year,No,48905.0,26.0,255,0
Male,23,1,10.0,1,< 1 Year,No,28784.0,152.0,66,0
Male,75,1,15.0,1,1-2 Year,No,41746.0,86.0,172,0
Male,40,1,11.0,0,1-2 Year,No,25886.0,26.0,63,0
Male,47,1,36.0,1,1-2 Year,No,33442.0,124.0,77,0
Male,22,1,50.0,0,< 1 Year,Yes,2630.0,152.0,281,0
Female,57,1,4.0,1,1-2 Year,No,45633.0,26.0,193,0
Female,26,1,15.0,0,< 1 Year,No,2630.0,152.0,227,0
Female,48,1,41.0,0,1-2 Year,Yes,26483.0,26.0,253,0
Male,25,1,30.0,1,< 1 Year,No,29531.0,152.0,29,0
Female,24,1,36.0,0,< 1 Year,No,2630.0,26.0,65,0
Female,21,1,8.0,1,< 1 Year,No,24719.0,160.0,243,0
Male,44,1,8.0,0,1-2 Year,Yes,41742.0,26.0,111,0
Male,23,1,31.0,1,< 1 Year,No,2630.0,152.0,206,0
Male,60,1,28.0,0,1-2 Year,Yes,36994.0,26.0,13,0
Male,57,1,28.0,0,> 2 Years,Yes,75503.0,26.0,271,1
Male,30,1,14.0,1,< 1 Year,No,2630.0,160.0,181,0
Female,60,1,38.0,0,1-2 Year,Yes,36234.0,124.0,232,0
Female,45,1,28.0,1,1-2 Year,Yes,36951.0,124.0,291,0
Male,22,1,35.0,1,< 1 Year,No,37362.0,152.0,205,0
Female,24,1,28.0,1,< 1 Year,No,47306.0,152.0,140,0
Male,43,1,46.0,0,1-2 Year,Yes,23637.0,21.0,54,0
Female,75,1,28.0,0,1-2 Year,Yes,33904.0,124.0,117,0
Male,23,1,33.0,1,< 1 Year,No,26179.0,152.0,195,0
Female,25,1,36.0,1,< 1 Year,No,41878.0,152.0,163,0
Female,61,1,29.0,0,1-2 Year,No,33310.0,26.0,276,0
Female,52,1,28.0,0,1-2 Year,Yes,27463.0,26.0,194,0
Male,61,1,8.0,0,1-2 Year,Yes,35617.0,26.0,139,0
Female,59,1,11.0,1,1-2 Year,No,32405.0,152.0,10,0
Male,53,1,0.0,0,1-2 Year,Yes,2630.0,7.0,172,0
Male,24,1,41.0,1,< 1 Year,No,2630.0,152.0,201,0
Male,38,1,28.0,0,1-2 Year,Yes,47484.0,122.0,280,1
Female,33,1,28.0,0,1-2 Year,Yes,46925.0,124.0,101,0
Female,27,1,42.0,1,< 1 Year,No,27193.0,152.0,248,0
Male,56,0,8.0,0,1-2 Year,Yes,30151.0,26.0,153,0
Male,22,1,15.0,1,< 1 Year,No,32741.0,152.0,241,0
Male,22,1,28.0,0,< 1 Year,Yes,42118.0,26.0,193,0
Male,45,1,25.0,1,1-2 Year,No,2630.0,124.0,171,0
Female,23,1,15.0,0,< 1 Year,Yes,33265.0,26.0,70,0
Male,46,1,7.0,0,1-2 Year,Yes,2630.0,154.0,193,0
Male,63,1,8.0,1,1-2 Year,No,29374.0,26.0,98,0
Female,73,1,28.0,1,1-2 Year,No,52200.0,26.0,234,0
Male,50,1,36.0,1,1-2 Year,No,31159.0,124.0,197,0
Female,24,1,11.0,1,< 1 Year,No,38718.0,152.0,294,0
Female,28,1,40.0,1,< 1 Year,No,24063.0,152.0,160,0
Male,56,1,50.0,0,1-2 Year,Yes,31083.0,26.0,176,1
Male,39,1,9.0,1,1-2 Year,No,24763.0,26.0,286,0
Female,26,1,4.0,1,< 1 Year,No,23743.0,152.0,51,0
Female,44,1,8.0,0,1-2 Year,Yes,54826.0,26.0,119,0
Female,72,1,8.0,1,1-2 Year,No,51281.0,7.0,206,0
Female,40,1,28.0,0,1-2 Year,Yes,36041.0,124.0,235,1
Female,20,1,4.0,0,1-2 Year,Yes,28544.0,156.0,159,1
Male,25,1,8.0,0,< 1 Year,Yes,39920.0,152.0,92,1
Male,69,1,46.0,1,1-2 Year,No,21931.0,124.0,273,0
Male,31,1,18.0,1,< 1 Year,No,27128.0,154.0,123,0
Male,50,1,0.0,0,1-2 Year,Yes,2630.0,124.0,178,0
Male,52,1,14.0,0,1-2 Year,Yes,19096.0,26.0,91,1
Female,46,1,28.0,0,> 2 Years,Yes,48898.0,124.0,264,1
Male,46,1,15.0,0,1-2 Year,Yes,27472.0,26.0,155,0
Male,47,1,41.0,0,1-2 Year,Yes,29252.0,124.0,28,1
Female,52,1,28.0,1,1-2 Year,Yes,32383.0,26.0,175,0
Female,22,1,41.0,1,< 1 Year,No,28147.0,152.0,91,0
Male,45,1,8.0,0,1-2 Year,Yes,39056.0,124.0,109,1
Female,23,1,21.0,0,< 1 Year,Yes,29027.0,152.0,178,0
Male,41,1,48.0,0,1-2 Year,Yes,2630.0,124.0,85,0
Female,51,1,28.0,0,1-2 Year,Yes,77843.0,122.0,28,0
Female,40,1,46.0,0,1-2 Year,Yes,19672.0,124.0,42,1
Male,50,1,28.0,1,1-2 Year,No,26019.0,122.0,53,0
Female,21,1,33.0,0,< 1 Year,Yes,26673.0,152.0,148,0
Female,53,1,0.0,0,1-2 Year,No,2630.0,60.0,28,0
Female,26,1,49.0,0,< 1 Year,Yes,28242.0,152.0,135,0
Male,55,1,33.0,0,1-2 Year,Yes,35399.0,138.0,239,0
Female,26,1,47.0,1,< 1 Year,No,2630.0,152.0,129,0
Female,23,1,30.0,1,< 1 Year,No,20889.0,152.0,43,0
Female,25,1,29.0,1,< 1 Year,No,2630.0,152.0,104,0
Male,30,1,36.0,0,< 1 Year,Yes,2630.0,26.0,203,0
Male,25,1,33.0,1,< 1 Year,No,2630.0,152.0,144,0
Male,50,1,8.0,0,1-2 Year,Yes,22066.0,124.0,248,0
Male,73,1,28.0,0,1-2 Year,Yes,29313.0,23.0,162,0
Female,41,1,42.0,1,1-2 Year,No,27141.0,124.0,215,0
Male,59,1,28.0,1,1-2 Year,No,2630.0,25.0,134,0
Male,26,1,46.0,0,< 1 Year,Yes,24600.0,154.0,121,0
Male,58,1,41.0,1,1-2 Year,No,35085.0,124.0,115,0
Male,39,1,48.0,1,1-2 Year,No,2630.0,122.0,284,0
Female,44,1,28.0,0,1-2 Year,Yes,39391.0,55.0,147,0
Female,44,1,28.0,0,1-2 Year,Yes,38086.0,26.0,176,0
Male,31,1,30.0,1,< 1 Year,No,31752.0,152.0,138,0
Male,70,1,38.0,0,1-2 Year,Yes,2630.0,157.0,35,0
Male,22,1,28.0,1,< 1 Year,No,44075.0,152.0,20,0
Male,34,1,45.0,0,1-2 Year,Yes,21556.0,26.0,291,0
Female,21,1,11.0,1,< 1 Year,No,34417.0,152.0,111,0
Female,24,1,8.0,1,< 1 Year,Yes,54676.0,152.0,269,0
Male,50,1,28.0,0,1-2 Year,Yes,66566.0,26.0,269,0
Female,72,1,28.0,0,> 2 Years,Yes,40997.0,55.0,220,0
Male,21,1,30.0,0,< 1 Year,Yes,33749.0,163.0,223,0
Female,39,1,46.0,1,1-2 Year,No,19320.0,26.0,269,0
Male,46,1,28.0,0,> 2 Years,Yes,2630.0,157.0,31,1
Male,61,1,28.0,0,1-2 Year,Yes,39355.0,26.0,153,0
Female,23,1,42.0,1,< 1 Year,No,26995.0,160.0,193,0
Male,31,1,28.0,1,< 1 Year,No,22681.0,152.0,40,0
Female,67,1,28.0,1,1-2 Year,Yes,48407.0,47.0,101,0
Male,56,1,20.0,1,1-2 Year,No,2630.0,26.0,183,0
Male,45,1,30.0,0,1-2 Year,Yes,2630.0,163.0,272,1
Female,26,1,3.0,1,< 1 Year,No,34177.0,152.0,175,0
Male,69,1,28.0,0,1-2 Year,Yes,74789.0,122.0,115,0
Female,66,1,8.0,0,1-2 Year,Yes,85104.0,26.0,162,0
Male,48,1,8.0,0,1-2 Year,Yes,42796.0,26.0,264,1
Female,24,1,6.0,0,< 1 Year,Yes,23765.0,152.0,132,0
Male,45,1,46.0,0,1-2 Year,Yes,31194.0,124.0,19,0
Male,51,1,41.0,0,1-2 Year,Yes,21273.0,26.0,172,0
Female,49,1,28.0,0,1-2 Year,Yes,24390.0,157.0,153,1
Male,59,1,47.0,1,1-2 Year,No,30653.0,124.0,158,0
Male,70,1,28.0,0,1-2 Year,Yes,52802.0,26.0,114,0
Male,26,1,18.0,0,1-2 Year,Yes,39673.0,26.0,79,0
Female,24,1,50.0,0,< 1 Year,Yes,34858.0,152.0,48,0
Female,50,1,28.0,0,1-2 Year,Yes,55330.0,124.0,149,0
Female,23,1,21.0,1,< 1 Year,No,2630.0,152.0,66,0
Male,49,1,28.0,0,1-2 Year,Yes,39915.0,125.0,87,1
Female,25,1,6.0,1,< 1 Year,No,22260.0,152.0,27,0
Male,23,1,29.0,1,< 1 Year,No,25351.0,152.0,245,0
Female,27,1,17.0,1,< 1 Year,No,2630.0,152.0,238,0
Male,40,1,12.0,1,1-2 Year,No,2630.0,124.0,259,0
Male,28,1,41.0,1,< 1 Year,No,23187.0,152.0,99,0
Female,50,1,36.0,0,1-2 Year,Yes,31181.0,26.0,261,1
Female,25,1,8.0,1,< 1 Year,No,42216.0,152.0,45,0
Male,75,1,50.0,1,1-2 Year,Yes,42787.0,8.0,106,0
Male,59,1,28.0,0,> 2 Years,Yes,29096.0,26.0,210,0
Female,26,1,35.0,1,< 1 Year,No,40926.0,152.0,80,0
Male,26,1,29.0,1,< 1 Year,No,2630.0,152.0,220,0
Male,29,1,12.0,0,< 1 Year,Yes,29194.0,156.0,97,0
Female,21,1,8.0,0,< 1 Year,Yes,33412.0,152.0,57,0
Female,44,1,28.0,0,1-2 Year,Yes,33539.0,26.0,48,0
Male,27,1,32.0,1,< 1 Year,No,31038.0,152.0,81,0
Male,44,1,18.0,0,1-2 Year,Yes,2630.0,124.0,153,0
Male,59,1,39.0,0,1-2 Year,Yes,27266.0,163.0,76,1
Male,27,1,30.0,1,< 1 Year,No,30680.0,152.0,185,0
Female,24,1,11.0,1,< 1 Year,No,28084.0,152.0,222,0
Male,22,1,28.0,0,< 1 Year,Yes,38912.0,124.0,247,1
Male,25,1,28.0,1,< 1 Year,No,62990.0,152.0,143,0
Male,51,1,37.0,0,1-2 Year,Yes,33088.0,26.0,17,0
Male,33,1,26.0,0,1-2 Year,Yes,29671.0,22.0,149,0
Female,50,1,28.0,1,1-2 Year,No,2630.0,26.0,109,0
Male,43,1,8.0,0,1-2 Year,Yes,35466.0,124.0,215,0
Male,53,1,28.0,0,> 2 Years,Yes,35691.0,124.0,86,1
Male,24,1,28.0,0,1-2 Year,Yes,55479.0,124.0,278,0
Female,47,1,28.0,0,1-2 Year,Yes,31571.0,26.0,172,0
Female,29,1,6.0,1,< 1 Year,No,22717.0,152.0,16,0
Female,24,1,36.0,0,< 1 Year,No,29365.0,152.0,171,0
Female,45,1,0.0,0,1-2 Year,Yes,2630.0,124.0,44,1
Female,24,1,17.0,1,< 1 Year,No,28697.0,152.0,56,0
Female,24,1,30.0,1,< 1 Year,No,22860.0,152.0,129,0
Female,23,1,8.0,1,< 1 Year,No,62336.0,152.0,134,0
Male,51,1,8.0,0,1-2 Year,No,45989.0,124.0,158,0
Male,42,1,8.0,1,1-2 Year,No,35270.0,26.0,121,0
Female,22,1,30.0,0,< 1 Year,Yes,2630.0,160.0,231,0
Female,24,1,15.0,0,< 1 Year,Yes,31156.0,152.0,143,0
Female,29,1,36.0,1,< 1 Year,No,30062.0,152.0,85,0
Female,22,1,32.0,0,< 1 Year,Yes,27924.0,152.0,194,0
Female,23,1,3.0,0,< 1 Year,Yes,30254.0,26.0,181,0
Female,26,1,27.0,0,< 1 Year,Yes,26544.0,152.0,174,1
Male,77,1,28.0,0,1-2 Year,Yes,49443.0,122.0,155,0
Female,21,1,36.0,0,< 1 Year,Yes,46879.0,160.0,252,0
Male,49,1,28.0,1,1-2 Year,No,41790.0,124.0,38,0
Male,21,1,30.0,1,< 1 Year,No,19305.0,152.0,202,0
Male,23,1,35.0,1,< 1 Year,No,81643.0,160.0,280,0
Male,23,1,41.0,0,< 1 Year,Yes,47389.0,152.0,37,0
Male,43,1,41.0,0,1-2 Year,Yes,2630.0,156.0,289,0
Male,25,1,18.0,1,< 1 Year,No,30391.0,152.0,128,0
Female,30,1,30.0,1,< 1 Year,No,29156.0,152.0,152,0
Male,62,1,12.0,0,1-2 Year,Yes,2630.0,124.0,253,0
Female,59,1,47.0,0,1-2 Year,Yes,2630.0,124.0,222,0
Female,31,1,34.0,0,< 1 Year,Yes,2630.0,152.0,257,0
Male,43,1,8.0,0,1-2 Year,Yes,42123.0,124.0,96,0
Female,52,1,28.0,0,1-2 Year,Yes,53757.0,124.0,45,0
Female,31,1,35.0,1,< 1 Year,No,2630.0,152.0,261,0
Male,61,1,15.0,0,1-2 Year,Yes,2630.0,160.0,152,0
Female,56,1,11.0,0,1-2 Year,Yes,34713.0,26.0,140,1
Male,66,1,46.0,1,1-2 Year,No,38051.0,124.0,273,0
Female,28,1,41.0,1,< 1 Year,No,25565.0,152.0,87,0
Female,23,1,15.0,1,< 1 Year,No,31983.0,152.0,168,0
Male,21,1,10.0,0,< 1 Year,Yes,27683.0,152.0,121,0
Female,23,1,8.0,1,< 1 Year,No,37725.0,152.0,211,0
Female,22,1,29.0,1,< 1 Year,No,2630.0,152.0,168,0
Female,37,1,28.0,0,1-2 Year,Yes,37079.0,122.0,140,0
Male,51,1,1.0,0,1-2 Year,No,2630.0,124.0,167,0
Female,36,1,8.0,1,1-2 Year,No,31414.0,152.0,77,0
Male,46,1,48.0,1,1-2 Year,No,2630.0,124.0,138,0
Female,24,1,28.0,0,1-2 Year,Yes,45226.0,26.0,54,0
Male,22,1,33.0,1,< 1 Year,No,30151.0,152.0,290,0
Male,55,1,28.0,0,> 2 Years,Yes,52979.0,156.0,176,0
Female,42,1,3.0,0,1-2 Year,Yes,2630.0,157.0,172,1
Female,22,1,29.0,1,< 1 Year,No,30832.0,152.0,35,0
Male,27,1,27.0,1,< 1 Year,No,23779.0,152.0,212,0
Female,23,1,28.0,1,< 1 Year,No,2630.0,153.0,279,0
Female,37,1,11.0,0,1-2 Year,Yes,41981.0,124.0,159,0
Female,25,1,45.0,1,< 1 Year,No,23873.0,152.0,139,0
Male,35,1,46.0,1,1-2 Year,No,19149.0,155.0,183,0
Female,42,1,28.0,0,1-2 Year,Yes,2630.0,124.0,215,1
Male,46,1,28.0,1,1-2 Year,No,34951.0,26.0,232,0
Female,29,1,8.0,1,< 1 Year,No,26923.0,152.0,284,0
Male,65,1,28.0,0,> 2 Years,Yes,36070.0,26.0,84,0
Male,55,1,33.0,0,1-2 Year,Yes,2630.0,124.0,289,0
Female,49,1,33.0,0,> 2 Years,Yes,37198.0,124.0,10,0
Male,48,1,28.0,0,1-2 Year,No,26200.0,124.0,122,0
Male,42,1,11.0,0,1-2 Year,Yes,2630.0,156.0,207,0
Male,28,1,37.0,1,< 1 Year,No,28423.0,152.0,18,0
Female,59,1,39.0,0,> 2 Years,Yes,30796.0,26.0,160,0
Female,48,1,28.0,0,1-2 Year,Yes,22047.0,124.0,91,0
Male,26,1,28.0,1,< 1 Year,No,49557.0,152.0,284,0
Female,26,1,35.0,1,< 1 Year,No,21951.0,152.0,79,0
Female,26,1,49.0,0,< 1 Year,Yes,24128.0,152.0,176,0
